netflix_id,imdb_id,year,title,summary_text,director,actor_1,actor_2,actor_3,genre_1,genre_2,genre_3,summary_text_new,descriptor_1,descriptor_2,descriptor_3
187.0,tt0266452,2002,Death to Smoochy,"A kids show host, Rainbow Randolph, is fired in disgrace while his replacement, Sheldon Mopes, aka Smoochy the Rhino, finds himself a rising star. Unfortunately for Sheldon, the business of kids television isn't all child's play.",Danny DeVito,Robin Williams,Edward Norton,Catherine Keener,Comedy,Crime,Drama,a kids show host rainbow randolph is fired in disgrace while his replacement sheldon mopes aka smoochy the rhino finds himself a rising star unfortunately for sheldon the business of kids television isn t all child s play ,sheldon,kids,unfortunately
1709.0,tt0082186,1981,Clash of the Titans,Perseus must battle Medusa and the Kraken to save the Princess Andromeda.,Desmond Davis,Laurence Olivier,Harry Hamlin,Claire Bloom,Action,Adventure,Family,perseus must battle medusa and the kraken to save the princess andromeda ,perseus,medusa,kraken
2783.0,tt0107120,1993,Hocus Pocus,"A curious youngster moves to Salem, where he struggles to fit in before awakening a trio of diabolical witches that were executed in the 17th century.",Kenny Ortega,Bette Midler,Sarah Jessica Parker,Kathy Najimy,Comedy,Family,Fantasy,a curious youngster moves to salem where he struggles to fit in before awakening a trio of diabolical witches that were executed in the th century ,youngster,witches,th
1027.0,tt0107969,1993,Rising Sun,"When an escort girl is found dead in the offices of a Japanese company in Los Angeles, detectives Web Smith and John Connor act as liaison between the company's executives and the investigating cop Tom Graham.",Philip Kaufman,Sean Connery,Wesley Snipes,Harvey Keitel,Action,Crime,Drama,when an escort girl is found dead in the offices of a japanese company in los angeles detectives web smith and john connor act as liaison between the company s executives and the investigating cop tom graham ,company,offices,liaison
2803.0,tt0112130,1995,Pride and Prejudice,"While the arrival of wealthy gentlemen sends her marriage-minded mother into a frenzy, willful and opinionated Elizabeth Bennet matches wits with haughty Mr. Darcy.",,Colin Firth,Jennifer Ehle,Susannah Harker,Drama,Romance,,while the arrival of wealthy gentlemen sends her marriage minded mother into a frenzy willful and opinionated elizabeth bennet matches wits with haughty mr darcy ,wits,willful,sends
3689.0,tt0384806,2005,The Amityville Horror,Newlyweds are terrorized by demonic forces after moving into a large house that was the site of a grisly mass murder a year before.,Andrew Douglas,Ryan Reynolds,Melissa George,Jimmy Bennett,Drama,Horror,Mystery,newlyweds are terrorized by demonic forces after moving into a large house that was the site of a grisly mass murder a year before ,site,moving,mass
3670.0,tt0104187,1992,Encino Man,"When they find a frozen caveman in their back yard, two high school outcasts thaw him and introduce him to modern life while he in turn gets them to actually enjoy life.",Les Mayfield,Sean Astin,Brendan Fraser,Pauly Shore,Comedy,,nan,when they find a frozen caveman in their back yard two high school outcasts thaw him and introduce him to modern life while he in turn gets them to actually enjoy life ,life,yard,thaw
2400.0,tt0104431,1992,Home Alone 2: Lost in New York,"One year after Kevin McCallister was left home alone and had to defeat a pair of bumbling burglars, he accidentally finds himself stranded in New York City - and the same criminals are not far behind.",Chris Columbus,Macaulay Culkin,Joe Pesci,Daniel Stern,Adventure,Comedy,Family,one year after kevin mccallister was left home alone and had to defeat a pair of bumbling burglars he accidentally finds himself stranded in new york city and the same criminals are not far behind ,pair,mccallister,defeat
2780.0,tt0118929,1998,Dark City,"A man struggles with memories of his past, which includes a wife he cannot remember, and a nightmarish world without a sun.",Alex Proyas,Rufus Sewell,Kiefer Sutherland,Jennifer Connelly,Mystery,Sci-Fi,Thriller,a man struggles with memories of his past which includes a wife he cannot remember and a nightmarish world without a sun ,sun,remember,nightmarish
831.0,tt0093493,1987,Mannequin,"A young artist, searching for his vocation, makes a mannequin so perfect he falls in love with it. Finding the mannequin in a store window, he gets a job there and his creation comes to life.",Michael Gottlieb,Andrew McCarthy,Kim Cattrall,Estelle Getty,Comedy,Fantasy,Romance,a young artist searching for his vocation makes a mannequin so perfect he falls in love with it finding the mannequin in a store window he gets a job there and his creation comes to life ,mannequin,window,vocation
1148.0,tt0082398,1981,For Your Eyes Only,Agent 007 is assigned to hunt for a lost British encryption device and prevent it from falling into enemy hands.,John Glen,Roger Moore,Carole Bouquet,Topol,Action,Adventure,Thriller,agent is assigned to hunt for a lost british encryption device and prevent it from falling into enemy hands ,hands,encryption,hunt
3128.0,tt0088172,1984,Starman,An alien takes the form of a young widow's husband and asks her to drive him from Wisconsin to Arizona. The government tries to stop them.,John Carpenter,Jeff Bridges,Karen Allen,Charles Martin Smith,Romance,Sci-Fi,,an alien takes the form of a young widow s husband and asks her to drive him from wisconsin to arizona the government tries to stop them ,wisconsin,arizona,form
862.0,tt0283084,2002,Tuck Everlasting,A young woman meets and falls in love with a young man who is part of a family of immortals.,Jay Russell,Alexis Bledel,Jonathan Jackson,Sissy Spacek,Drama,Family,Fantasy,a young woman meets and falls in love with a young man who is part of a family of immortals ,young,immortals,meets
3414.0,tt0114148,1995,Pocahontas,An English soldier and the daughter of an Algonquin chief share a romance when English colonists invade seventeenth-century Virginia.,,Mel Gibson,Linda Hunt,Christian Bale,Animation,Adventure,Drama,an english soldier and the daughter of an algonquin chief share a romance when english colonists invade seventeenth century virginia ,english,seventeenth,invade
118.0,tt0089880,1985,Rambo: First Blood Part II,John Rambo is released from prison by the government for a top-secret covert mission to the last place on Earth he'd want to return - the jungles of Vietnam.,George P. Cosmatos,Sylvester Stallone,Richard Crenna,Charles Napier,Action,Adventure,Thriller,john rambo is released from prison by the government for a top secret covert mission to the last place on earth he d want to return the jungles of vietnam ,want,released,rambo
2012.0,tt0278500,2002,The Importance of Being Earnest,"In 1890s London, two friends use the same pseudonym (""Ernest"") for their on-the-sly activities. Hilarity ensues.",Oliver Parker,Rupert Everett,Colin Firth,Frances O'Connor,Comedy,Drama,Romance,in s london two friends use the same pseudonym ernest for their on the sly activities hilarity ensues ,use,sly,pseudonym
1661.0,tt0074174,1976,The Bad News Bears,"An aging, down-on-his-luck ex-minor leaguer coaches a team of misfits in an ultra-competitive California little league.",Michael Ritchie,Walter Matthau,Tatum O'Neal,Vic Morrow,Comedy,Drama,Family,an aging down on his luck ex minor leaguer coaches a team of misfits in an ultra competitive california little league ,ultra,misfits,minor
2136.0,tt0277371,2001,Not Another Teen Movie,A sendup of all the teen movies that have accumulated in the past two decades.,Joel Gallen,Chyler Leigh,Jaime Pressly,Chris Evans,Comedy,,nan,a sendup of all the teen movies that have accumulated in the past two decades ,teen,sendup,decades
108.0,tt0360009,2004,Spartan,The investigation into a kidnapping of the daughter of a high-ranking US government official.,David Mamet,Val Kilmer,Derek Luke,William H. Macy,Action,Crime,Drama,the investigation into a kidnapping of the daughter of a high ranking us government official ,ranking,official,kidnapping
83.0,tt0086312,1983,Silkwood,"A worker at a plutonium processing plant is purposefully contaminated, psychologically tortured and possibly murdered to prevent her from exposing worker safety violations at the plant.",Mike Nichols,Meryl Streep,Kurt Russell,Cher,Biography,Drama,History,a worker at a plutonium processing plant is purposefully contaminated psychologically tortured and possibly murdered to prevent her from exposing worker safety violations at the plant ,plant,worker,violations
3267.0,tt0110598,1994,Muriel's Wedding,"A young social outcast in Australia steals money from her parents to finance a vacation where she hopes to find happiness, and perhaps love.",P.J. Hogan,Toni Collette,Rachel Griffiths,Bill Hunter,Comedy,Drama,,a young social outcast in australia steals money from her parents to finance a vacation where she hopes to find happiness and perhaps love ,steals,outcast,happiness
1578.0,tt0113986,1995,Nine Months,"When he finds out his longtime girlfriend is pregnant, a commitment-phobe realizes he might have to change his lifestyle for better or much, much worse.",Chris Columbus,Hugh Grant,Julianne Moore,Tom Arnold,Comedy,Romance,,when he finds out his longtime girlfriend is pregnant a commitment phobe realizes he might have to change his lifestyle for better or much much worse ,realizes,phobe,longtime
940.0,tt0119282,1997,Hercules,The son of Zeus and Hera is stripped of his immortality as an infant and must become a true hero in order to reclaim it.,,Tate Donovan,Susan Egan,James Woods,Animation,Adventure,Comedy,the son of zeus and hera is stripped of his immortality as an infant and must become a true hero in order to reclaim it ,zeus,stripped,infant
1637.0,tt0280380,2002,Trapped,The Jennings' fight for their daughters life after she is kidnapped by an experienced gang of thieves.,Luis Mandoki,Kevin Bacon,Charlize Theron,Courtney Love,Action,Crime,Drama,the jennings fight for their daughters life after she is kidnapped by an experienced gang of thieves ,thieves,jennings,experienced
2577.0,tt0114887,1995,A Walk in the Clouds,A married soldier returning from World War II poses as a pregnant woman's husband to save her from her father's anger and honor.,Alfonso Arau,Keanu Reeves,Aitana Sánchez-Gijón,Anthony Quinn,Drama,Romance,,a married soldier returning from world war ii poses as a pregnant woman s husband to save her from her father s anger and honor ,poses,honor,anger
3071.0,tt0070903,1973,The Way We Were,"Two disparate people have a wonderful romance, but their political views and convictions drive them apart.",Sydney Pollack,Barbra Streisand,Robert Redford,Bradford Dillman,Drama,Romance,,two disparate people have a wonderful romance but their political views and convictions drive them apart ,wonderful,views,disparate
989.0,tt0348593,2004,The Door in the Floor,A writer's young assistant becomes both pawn and catalyst in his boss's disintegrating household.,Tod Williams,Jeff Bridges,Kim Basinger,Jon Foster,Comedy,Drama,,a writer s young assistant becomes both pawn and catalyst in his boss s disintegrating household ,writer,pawn,household
3222.0,tt0109951,1994,Guarding Tess,"A former U.S. First Lady wants a particular Secret Service agent to head her bodyguard detail, even though he can't stand her.",Hugh Wilson,Shirley MacLaine,Nicolas Cage,Austin Pendleton,Comedy,Drama,,a former u s first lady wants a particular secret service agent to head her bodyguard detail even though he can t stand her ,wants,service,particular
1425.0,tt0093640,1987,No Way Out,A coverup and witchhunt occur after a politician accidentally kills his mistress.,Roger Donaldson,Kevin Costner,Gene Hackman,Sean Young,Action,Crime,Drama,a coverup and witchhunt occur after a politician accidentally kills his mistress ,witchhunt,politician,occur
3840.0,tt0084809,1982,The Toy,An underemployed reporter finds himself literally purchased as a toy for a rich spoiled brat.,Richard Donner,Richard Pryor,Jackie Gleason,Ned Beatty,Comedy,,nan,an underemployed reporter finds himself literally purchased as a toy for a rich spoiled brat ,underemployed,toy,purchased
3153.0,tt0059113,1965,Doctor Zhivago,"The life of a Russian physician and poet who, although married to another, falls in love with a political activist's wife and experiences hardship during World War I and then the October Revolution.",David Lean,Omar Sharif,Julie Christie,Geraldine Chaplin,Drama,Romance,War,the life of a russian physician and poet who although married to another falls in love with a political activist s wife and experiences hardship during world war i and then the october revolution ,russian,revolution,physician
3265.0,tt0099703,1990,The Grifters,A small-time conman has torn loyalties between his estranged mother and new girlfriend--both of whom are high-stakes grifters with their own angles to play.,Stephen Frears,Anjelica Huston,John Cusack,Annette Bening,Crime,Drama,Thriller,a small time conman has torn loyalties between his estranged mother and new girlfriend both of whom are high stakes grifters with their own angles to play ,torn,loyalties,conman
1035.0,tt0109635,1994,Disclosure,"A computer specialist is sued for sexual harassment by a former lover turned boss who initiated the act forcefully, which threatens both his career and his personal life.",Barry Levinson,Michael Douglas,Demi Moore,Donald Sutherland,Drama,Thriller,,a computer specialist is sued for sexual harassment by a former lover turned boss who initiated the act forcefully which threatens both his career and his personal life ,sued,specialist,sexual
1983.0,tt0173840,2001,Final Fantasy: The Spirits Within,A scientist makes a last stand on Earth with the help of a ragtag team of soldiers against an invasion of alien phantoms.,,Alec Baldwin,Steve Buscemi,Ming-Na Wen,Animation,Action,Adventure,a scientist makes a last stand on earth with the help of a ragtag team of soldiers against an invasion of alien phantoms ,soldiers,ragtag,phantoms
3434.0,tt0265349,2002,The Mothman Prophecies,"A reporter is drawn to a small West Virginia town to investigate a series of strange events, including psychic visions and the appearance of bizarre entities.",Mark Pellington,Richard Gere,Laura Linney,David Eigenberg,Drama,Horror,Mystery,a reporter is drawn to a small west virginia town to investigate a series of strange events including psychic visions and the appearance of bizarre entities ,visions,strange,entities
3680.0,tt0113243,1995,Hackers,Hackers are blamed for making a virus that will capsize five oil tankers.,Iain Softley,Jonny Lee Miller,Angelina Jolie,Jesse Bradford,Comedy,Crime,Drama,hackers are blamed for making a virus that will capsize five oil tankers ,virus,tankers,oil
3312.0,tt0218922,2001,Original Sin,"A woman, along with her lover, plans to con a rich man by marrying him, earning his trust, and then running away with all his money. Everything goes as planned until she falls in love with him.",Michael Cristofer,Antonio Banderas,Angelina Jolie,Thomas Jane,Drama,Mystery,Romance,a woman along with her lover plans to con a rich man by marrying him earning his trust and then running away with all his money everything goes as planned until she falls in love with him ,trust,planned,marrying
58.0,tt0116136,1996,Dragonheart,"The last dragon and a disillusioned dragonslaying Knight must cooperate to stop an evil King, who was given partial immortality.",Rob Cohen,Dennis Quaid,Sean Connery,Dina Meyer,Action,Adventure,Fantasy,the last dragon and a disillusioned dragonslaying knight must cooperate to stop an evil king who was given partial immortality ,partial,knight,dragonslaying
2848.0,tt0054997,1961,The Hustler,An up-and-coming pool player plays a long-time champion in a single high-stakes match.,Robert Rossen,Paul Newman,Jackie Gleason,Piper Laurie,Drama,Sport,,an up and coming pool player plays a long time champion in a single high stakes match ,plays,match,champion
1595.0,tt0041959,1949,The Third Man,"Pulp novelist Holly Martins travels to shadowy, postwar Vienna, only to find himself investigating the mysterious death of an old friend, Harry Lime.",Carol Reed,Orson Welles,Joseph Cotten,Alida Valli,Film-Noir,Mystery,Thriller,pulp novelist holly martins travels to shadowy postwar vienna only to find himself investigating the mysterious death of an old friend harry lime ,vienna,shadowy,pulp
4171.0,tt0116996,1996,Mars Attacks!,Earth is invaded by Martians with unbeatable weapons and a cruel sense of humor.,Tim Burton,Jack Nicholson,Pierce Brosnan,Sarah Jessica Parker,Comedy,Sci-Fi,,earth is invaded by martians with unbeatable weapons and a cruel sense of humor ,unbeatable,sense,martians
759.0,tt0527467,2001,Fifteen Minutes,"A simple traffic policing matter has Jo flung into the spotlight, as a film crew is filming at the time. But this case will have to be resolved and it's not as simple as it started out to ...
                    See full summary »",Fiona Banks,Ditch Davey,Caroline Craig,Jane Allsop,Action,Crime,Drama,a simple traffic policing matter has jo flung into the spotlight as a film crew is filming at the time but this case will have to be resolved and it s not as simple as it started out to see full summary ,simple,traffic,summary
3544.0,tt0063374,1968,The Odd Couple,"Two friends try sharing an apartment, but their ideas of housekeeping and lifestyles are as different as night and day.",Gene Saks,Jack Lemmon,Walter Matthau,John Fiedler,Comedy,,nan,two friends try sharing an apartment but their ideas of housekeeping and lifestyles are as different as night and day ,sharing,lifestyles,ideas
2376.0,tt0134084,2000,Scream 3,"While Sidney and her friends visit the Hollywood set of Stab 3, the third film based on the Woodsboro murders, another Ghostface killer rises to terrorize them.",Wes Craven,David Arquette,Neve Campbell,Courteney Cox,Horror,Mystery,,while sidney and her friends visit the hollywood set of stab the third film based on the woodsboro murders another ghostface killer rises to terrorize them ,woodsboro,visit,stab
3742.0,tt0038787,1946,Notorious,A woman is asked to spy on a group of Nazi friends in South America. How far will she have to go to ingratiate herself with them?,Alfred Hitchcock,Cary Grant,Ingrid Bergman,Claude Rains,Drama,Film-Noir,Romance,a woman is asked to spy on a group of nazi friends in south america how far will she have to go to ingratiate herself with them ,ingratiate,spy,nazi
2254.0,tt0295289,2003,A Guy Thing,A soon-to-be husband wakes up on the morning after his bachelor party in bed with another woman.,Chris Koch,Jason Lee,Julia Stiles,Selma Blair,Comedy,Romance,,a soon to be husband wakes up on the morning after his bachelor party in bed with another woman ,party,morning,bed
2163.0,tt0132347,1999,Mystery Men,A group of inept amateur superheroes must try to save the day when a supervillian threatens to destroy a major superhero and the city.,Kinka Usher,Ben Stiller,Janeane Garofalo,William H. Macy,Action,Comedy,Fantasy,a group of inept amateur superheroes must try to save the day when a supervillian threatens to destroy a major superhero and the city ,supervillian,superheroes,major
4284.0,tt0046912,1954,Dial M for Murder,A tennis player frames his unfaithful wife for first-degree murder after she inadvertently hinders his plan to kill her.,Alfred Hitchcock,Ray Milland,Grace Kelly,Robert Cummings,Crime,Thriller,,a tennis player frames his unfaithful wife for first degree murder after she inadvertently hinders his plan to kill her ,unfaithful,tennis,kill
3920.0,tt0130018,1998,I Still Know What You Did Last Summer,"The murderous fisherman with a hook is back to once again stalk the two surviving teens, Julie and Ray, who had left him for dead, as well as cause even more murder and mayhem, this time at a posh island resort.",Danny Cannon,Jennifer Love Hewitt,Freddie Prinze Jr.,Brandy Norwood,Horror,Mystery,,the murderous fisherman with a hook is back to once again stalk the two surviving teens julie and ray who had left him for dead as well as cause even more murder and mayhem this time at a posh island resort ,stalk,resort,posh
3347.0,tt0322589,2003,Honey,"Honey is a sexy, tough music video choreographer who shakes up her life after her mentor gives her an ultimatum: sleep with him or be blacklisted within their industry.",Bille Woodruff,Jessica Alba,Mekhi Phifer,Romeo Miller,Drama,Music,Romance,honey is a sexy tough music video choreographer who shakes up her life after her mentor gives her an ultimatum sleep with him or be blacklisted within their industry ,video,ultimatum,sleep
2755.0,tt0071771,1974,The Longest Yard,"A sadistic warden asks a former pro quarterback, now serving time in his prison, to put together a team of inmates to take on (and get pummeled by) the guards.",Robert Aldrich,Burt Reynolds,Eddie Albert,Ed Lauter,Comedy,Crime,Drama,a sadistic warden asks a former pro quarterback now serving time in his prison to put together a team of inmates to take on and get pummeled by the guards ,warden,sadistic,quarterback
1482.0,tt0294357,2003,Beyond Borders,The world's cruelty is confronted with the love of two different people who tries to save mankind from poverty and war.,Martin Campbell,Clive Owen,Angelina Jolie,Linus Roache,Adventure,Drama,Romance,the world s cruelty is confronted with the love of two different people who tries to save mankind from poverty and war ,poverty,mankind,cruelty
3326.0,tt0115857,1996,Chain Reaction,Two researchers in a green alternative energy project are put on the run when they are framed for murder and treason.,Andrew Davis,Keanu Reeves,Morgan Freeman,Rachel Weisz,Action,Drama,Sci-Fi,two researchers in a green alternative energy project are put on the run when they are framed for murder and treason ,treason,researchers,energy
2519.0,tt0369672,2004,A Love Song for Bobby Long,A headstrong young woman returns to New Orleans after the death of her estranged mother.,Shainee Gabel,Scarlett Johansson,John Travolta,Gabriel Macht,Drama,,nan,a headstrong young woman returns to new orleans after the death of her estranged mother ,headstrong,orleans,returns
4420.0,tt0312329,2004,Against the Ropes,"A fictional story inspired by North America's most famous female boxing promoter, Jackie Kallen. Her struggle to survive and succeed in a male dominated sport.",Charles S. Dutton,Meg Ryan,Omar Epps,Charles S. Dutton,Biography,Drama,Romance,a fictional story inspired by north america s most famous female boxing promoter jackie kallen her struggle to survive and succeed in a male dominated sport ,succeed,sport,kallen
819.0,tt0133751,1998,The Faculty,Students suspect that their teachers are aliens after bizarre occurrences.,Robert Rodriguez,Jordana Brewster,Clea DuVall,Laura Harris,Horror,Sci-Fi,,students suspect that their teachers are aliens after bizarre occurrences ,teachers,aliens,occurrences
4269.0,tt0283026,2002,Swimfan,A high school senior with a promising swimming career has a one-night stand with consequences.,John Polson,Jesse Bradford,Erika Christensen,Shiri Appleby,Drama,Thriller,,a high school senior with a promising swimming career has a one night stand with consequences ,swimming,promising,senior
2072.0,tt0097637,1989,K-9,"To stop an elusive criminal, a maverick detective enlists the aid of a police dog who's an unusually intelligent smart alec.",Rod Daniel,Jim Belushi,Mel Harris,Kevin Tighe,Action,Comedy,Crime,to stop an elusive criminal a maverick detective enlists the aid of a police dog who s an unusually intelligent smart alec ,smart,maverick,intelligent
2329.0,tt0391024,2004,Control Room,"A documentary on perception of the United States's war with Iraq, with an emphasis on Al Jazeera's coverage.",Jehane Noujaim,Samir Khader,Josh Rushing,George W. Bush,Documentary,,nan,a documentary on perception of the united states s war with iraq with an emphasis on al jazeera s coverage ,jazeera,iraq,emphasis
